class_,cell_id,condition,sub_type,nCounts,mito_pct,umap1,umap2
B cells,p3t2:bcCIQB,tumor,tB,1972,9.53346855983773,-4.26928236883879,12.5399691547829
B cells,p3t2:bcGRYG,tumor,tB,1493,8.90823844608172,-3.27734902304411,12.4581524815041
B cells,p3t3:bcHWOR,tumor,tB,2179,7.89352914180817,-3.67132571142912,12.0543572391945
B cells,p3t2:bcHKSX,tumor,tB,1936,7.33471074380165,-3.81732991141081,11.8690506901222
B cells,p3t2:bcGBHD,tumor,tB,1618,4.26452410383189,-4.37650778692961,12.0488650288063
B cells,p3t2:bcEFXF,tumor,tB,1195,9.62343096234309,-3.52812340658903,12.2709643330055
B cells,p3t2:bcHXZV,tumor,tB,2210,8.95927601809955,-2.84426358145475,12.120038696714
B cells,p3t1:bcBOUZ,tumor,tB,1400,8.35714285714286,-3.27216580313444,12.196716972776
B cells,p3t3:bcEJMC,tumor,tB,1359,9.71302428256071,-4.24464323920012,11.720886894651
B cells,p1t2:bcELVV,tumor,tB,1118,9.74955277280859,-4.30166676443815,12.4019829716164
B cells,p3t2:bcBUQS,tumor,tB,1402,7.2753209700428,-3.39432862204313,11.716869064756
B cells,p3t2:bcEXDL,tumor,tB,2431,7.81571369806664,-3.63982966345549,12.2812954868752
B cells,p3t2:bcAFNR,tumor,tB,1696,7.66509433962264,-3.13022282522917,11.7700898136574
B cells,p3t3:bcIIPQ,tumor,tB,1272,8.49056603773585,-4.31614211004973,12.2761570896584
B cells,p3t1:bcBOVN,tumor,tB,1177,7.56159728122345,-2.8478236476779,12.1632124866921
B cells,p3t2:bcHYFK,tumor,tB,1668,6.83453237410072,-4.71336462897062,12.0251786198097
B cells,p3t3:bcHHME,tumor,tB,1472,9.78260869565217,-3.16135743063688,11.5869461979347
B cells,p3t3:bcDVVK,tumor,tB,1974,8.76393110435664,-3.84996464651823,12.5557047810036
B cells,p3t1:bcDYUP,tumor,tB,1367,9.9487929773226,-3.02603414458036,11.689528175779
B cells,p3t2:bcCAMR,tumor,tB,1154,7.88561525129983,-3.52892258566618,11.5871931995827
B cells,p3t3:bcHLWP,tumor,tB,1522,9.39553219448094,-2.95654466551542,12.1400496448952
B cells,p5t2:bcDTLV,tumor,tB,1875,7.68,-3.87422564429045,11.8833386387306
B cells,p3t2:bcAKZF,tumor,tB,1944,8.7962962962963,-3.41831233900785,12.1820179905373
B cells,p5t2:bcIGJS,tumor,tB,1141,8.06310254163015,-3.80574801367521,11.7277333225685
B cells,p3t2:bcHHQO,tumor,tB,1395,9.96415770609319,-3.96154740256071,11.8613478626686
B cells,p3t2:bcHFJI,tumor,tB,1879,8.40872804683342,-3.32441928786039,12.3257090534645
B cells,p3t2:bcFHIC,tumor,tB,1517,8.76730388925511,-3.95169070166349,12.0938240971046
B cells,p3t1:bcFJQR,tumor,tB,1143,9.62379702537183,-3.05513122481108,12.2968260731178
B cells,p3t2:bcIJLU,tumor,tB,1648,7.40291262135922,-3.1695051471591,12.1548373188454
B cells,p4t2:bcGMJG,tumor,tB,1101,7.35694822888283,-3.10329082411528,11.656964012571
B cells,p5t2:bcGSGL,tumor,tB,1006,9.14512922465209,-4.7579160014987,12.2050911869484
B cells,p3t2:bcHYXN,tumor,tB,1630,9.75460122699387,-3.08487227362394,12.0112053837257
B cells,p3t2:bcBWRY,tumor,tB,1692,7.62411347517731,-4.443689850986,11.9879300083595
B cells,p3t2:bcEFVZ,tumor,tB,1265,9.9604743083004,-4.07321551245451,11.9227454151588
B cells,p3t2:bcIFMC,tumor,tB,1319,7.35405610310842,-3.65777972143888,11.9916827167946
B cells,p3t1:bcHEVP,tumor,tB,2307,9.27611616818379,-3.07766058844328,12.6420914616066
B cells,p1b2:bcGGTI,healthy,bB cells,2678,8.70052277819268,-4.99194147986174,12.0467898334938
B cells,p1b3:bcEMQV,healthy,bB cells,2029,8.77279448003943,-5.06632235449553,12.0980212177712
B cells,p3t1:bcGYIO,tumor,tB,1174,7.24020442930153,-3.38584783476591,12.2123982395607
B cells,p5t2:bcBWTR,tumor,tB,1190,7.89915966386555,-4.60036375921965,12.163649269529
B cells,p3t2:bcIBNJ,tumor,tB,1683,8.97207367795603,-2.99259283941984,12.4766175236183
B cells,p4t1:bcHWYZ,tumor,tB,2487,8.64495375954966,-3.3549356738925,12.05213136334
B cells,p7t1:bcEUCE,tumor,tB,1745,9.51289398280802,-4.57129910391569,12.0111386265236
B cells,p1t1:bcIFNB,tumor,tB,1247,8.50040096230954,-4.64440014761686,12.0710837330299
B cells,p3t3:bcFOEP,tumor,tB,1472,8.08423913043478,-3.85389950674772,12.0853192295509
B cells,p1t4:bcGSJU,tumor,tB,1652,9.20096852300242,-3.65266373556852,11.5507513966042
B cells,p3t1:bcBTBA,tumor,tB,1900,7.1578947368421,-3.50040295523405,12.3307473148781
B cells,p6t2:bcEAXF,tumor,tB,2298,9.26892950391645,-4.51751854819059,11.8749234165627
B cells,p6t1:bcIHLQ,tumor,tB,1694,9.38606847697757,-3.36330535811186,12.6305815662819
B cells,p3t3:bcGYQH,tumor,tB,2020,9.6039603960396,-2.82653334540129,12.1906353916603
B cells,p3t2:bcGTFE,tumor,tB,2494,9.94386527666399,-3.33686378401518,12.509219833799
B cells,p3t2:bcEPSZ,tumor,tB,1909,9.84808800419068,-3.12140872877836,12.3355299915749
B cells,p3t3:bcGYXU,tumor,tB,1039,4.61982675649663,-4.75191834372282,12.0836998905617
B cells,p3t2:bcIAWT,tumor,tB,1676,9.00954653937948,-3.32989170950651,11.9149653400856
B cells,p3t3:bcFJUN,tumor,tB,2091,8.60832137733142,-3.84443095129728,12.2489706959206
B cells,p3t3:bcAWZU,tumor,tB,2164,9.84288354898336,-3.09282973212004,11.7418000187355
B cells,p3t2:bcIBAN,tumor,tB,1854,8.41423948220065,-2.91259243887663,12.2948138203102
B cells,p5t2:bcGOFC,tumor,tB,1154,7.2790294627383,-3.94534924429655,12.2517687763649
B cells,p3t2:bcHXQP,tumor,tB,1694,9.97638724911452,-3.33374050062895,11.5171353306252
B cells,p4t2:bcAIYX,tumor,tB,1503,8.51630073186959,-3.21395662230253,12.2492234196144
B cells,p2t1:bcBGIF,tumor,tB,1580,6.07594936708861,-4.33900740545988,12.3652379002052
B cells,p3t2:bcICQS,tumor,tB,1171,6.49017933390265,-3.24097993773222,12.1886298145729
B cells,p3t1:bcEKPW,tumor,tB,2049,8.78477306002928,-3.92095663946867,12.4009186710793
B cells,p3t3:bcHXZO,tumor,tB,1606,8.65504358655044,-2.94003036421537,12.4924580540138
B cells,p3t1:bcDDFX,tumor,tB,1654,6.7714631197098,-4.08461716574431,11.8495394672829
B cells,p3t1:bcGNKE,tumor,tB,1484,7.21024258760108,-3.23041394156218,11.7969901051003
B cells,p3t2:bcDYBZ,tumor,tB,1328,7.75602409638554,-4.04015686911345,12.0002696003395
B cells,p3t3:bcIANW,tumor,tB,2130,7.65258215962441,-3.2758238593936,11.5746228184181
B cells,p3t3:bcCGGQ,tumor,tB,1931,9.06266183324702,-3.41010835570097,11.8601300205666
B cells,p3t2:bcAVCE,tumor,tB,1694,8.08736717827627,-3.97317221564055,11.9831053699928
B cells,p3t1:bcIHTO,tumor,tB,2351,9.86814121650362,-3.06604030531645,11.7475439991432
B cells,p3t1:bcGIAO,tumor,tB,1303,8.67229470452801,-2.95148542326689,12.4712531055885
B cells,p1t1:bcFVSC,tumor,tB,1119,9.6514745308311,-3.25237658423185,12.2795712437111
B cells,p3t2:bcGCGE,tumor,tB,1790,7.20670391061452,-3.81835749548674,12.4988886799294
B cells,p4t1:bcGYDJ,tumor,tB,1281,5.69867291178767,-4.87048962515593,12.0893141712624
B cells,p6t2:bcIILZ,tumor,tB,1196,6.93979933110368,-3.09927728575468,12.6202637638527
B cells,p3t1:bcGOHY,tumor,tB,1238,8.72374798061389,-3.71108725470305,11.6828667606789
B cells,p3t3:bcFPGD,tumor,tB,1915,8.72062663185379,-4.26962569159269,11.8552281345802
B cells,p3t3:bcIFXQ,tumor,tB,1641,8.04387568555759,-3.77810576361418,12.2611386265236
B cells,p3t2:bcHGWW,tumor,tB,1384,8.88728323699422,-3.03150036734343,12.613579460569
B cells,p3t2:bcAVEI,tumor,tB,1572,8.14249363867685,-3.36594155234098,12.4706809009987
B cells,p3t1:bcEIHK,tumor,tB,1309,6.72268907563025,-4.32253888052702,12.0843998875099
B cells,p3t3:bcIHUK,tumor,tB,2029,9.41350418925579,-3.54521229666472,11.5249239887672
B cells,p3t2:bcHLDK,tumor,tB,1738,7.13463751438435,-3.68805220526457,11.5126940693337
B cells,p6t1:bcFUPH,tumor,tB,1282,8.34633385335414,-4.35726740759611,12.0243403400856
B cells,p3t1:bcGRIO,tumor,tB,2378,7.10681244743482,-3.77158692282438,11.7054383243996
B cells,p3t2:bcHYAK,tumor,tB,2043,7.29319627998042,-4.32814314764738,12.335783668943
B cells,p3t2:bcHRKB,tumor,tB,1386,7.72005772005772,-4.8530555049777,12.0849291767555
B cells,p3t1:bcHUYC,tumor,tB,1441,9.02151283830673,-3.59856799048185,12.3823277439552
B cells,p3t3:bcBSWH,tumor,tB,1404,9.18803418803419,-3.40286424559355,12.1015316929298
B cells,p3t2:bcHQTQ,tumor,tB,2092,8.60420650095602,-3.16303613585234,11.6603304829079
B cells,p3t1:bcDTCC,tumor,tB,1836,8.76906318082789,-3.26274183195829,12.5105921711403
B cells,p3t2:bcEDUK,tumor,tB,1628,8.23095823095823,-4.2504229823947,12.1091410603005
B cells,p3t2:bcAYCX,tumor,tB,1119,9.20464700625559,-4.92718508642912,12.0581185306984
B cells,p5t2:bcBIUW,tumor,tB,1047,7.64087870105062,-4.81806805533171,11.9945809330422
B cells,p3t2:bcIDUW,tumor,tB,2672,8.19610778443114,-2.95823266905546,12.1674630131203
B cells,p3t3:bcGLEP,tumor,tB,2339,8.76442924326635,-3.94393494528532,12.5925795521217
B cells,p3t2:bcIIBT,tumor,tB,1183,8.28402366863906,-4.6356392185092,11.8561961140114
B cells,p3t3:bcCMQG,tumor,tB,1177,8.15632965165676,-3.97416880530119,11.7580668415505
B cells,p3t2:bcFRGN,tumor,tB,2001,6.94652673663168,-4.05824616354704,12.0178162540871
B cells,p3t3:bcCAKR,tumor,tB,1958,8.17160367722165,-3.32750871580839,11.8577696766335
B cells,p3t2:bcHEOG,tumor,tB,1398,9.44206008583691,-3.85550215643644,12.3609930958229
B cells,p3t2:bcIAUK,tumor,tB,1945,8.48329048843188,-3.21896126669645,12.4394928898293
B cells,p3t1:bcICBW,tumor,tB,3707,7.14863771243593,-3.77673581045866,11.863317200132
B cells,p3t1:bcETWU,tumor,tB,1927,9.70420342501298,-3.53844216269255,11.9551770176369
B cells,p3t1:bcHPOX,tumor,tB,1490,6.91275167785235,-4.42607024115324,12.1502615894753
B cells,p5t2:bcHLNK,tumor,tB,1320,7.72727272727273,-4.08256247442961,11.8903967823463
B cells,p7t1:bcCWON,tumor,tB,1670,9.64071856287425,-4.47731688421965,11.8332888569313
B cells,p3t2:bcGNTH,tumor,tB,1509,3.24718356527502,-3.80944827002287,12.1369358982521
B cells,p3t3:bcDNZT,tumor,tB,1710,7.13450292397661,-4.11242678564787,12.4416729893166
B cells,p3t2:bcCOOP,tumor,tB,1641,8.16575258988422,-4.25685313147307,11.8311173405129
B cells,p1t4:bcCUOD,tumor,tB,2427,4.12031314379893,-4.48164084357023,12.0968358005959
B cells,p3t2:bcHZNP,tumor,tB,1305,8.12260536398467,-4.31507733267546,11.8605668034035
B cells,p3t2:bcAWYM,tumor,tB,1230,7.47967479674797,-4.48426344794035,11.8579003300148
B cells,p4t1:bcCDCC,tumor,tB,1545,9.77346278317152,-3.4663539211154,11.7480980839211
B cells,p3t2:bcGBLZ,tumor,tB,1169,9.83746792130026,-3.07787039679289,11.6498591389137
B cells,p3t3:bcEVIU,tumor,tB,2522,7.81126090404441,-3.28299358290434,11.7107827152687
B cells,p6t2:bcEKLY,tumor,tB,1574,9.46632782719187,-3.23683216971159,12.2823340382057
B cells,p3t1:bcHUTS,tumor,tB,1269,4.88573680063042,-4.24731495779753,12.097990700193
B cells,p3t3:bcDVWS,tumor,tB,1344,4.53869047619048,-4.12352326315641,12.4893719639259
B cells,p3t1:bcFOQQ,tumor,tB,1556,9.51156812339332,-4.18041136664152,11.7046772922951
B cells,p3t2:bcFSXC,tumor,tB,2695,9.72170686456401,-3.39881232184172,11.6579052891213
B cells,p3t3:bcIAGO,tumor,tB,1094,8.04387568555759,-5.0011906902194,12.0297591175514
B cells,p3t3:bcAOAU,tumor,tB,1588,5.2896725440806,-4.69355776709318,12.0671050037819
B cells,p3t3:bcFXHZ,tumor,tB,2180,9.90825688073395,-3.44010403555632,12.3582999195534
B cells,p6t1:bcIBMO,tumor,tB,1469,9.93873383253914,-4.46444132727385,12.1587025608498
B cells,p3t1:bcALIC,tumor,tB,2087,8.86439865836129,-3.44418886107206,11.578571030088
B cells,p3t2:bcEIAV,tumor,tB,1861,9.1886082751209,-3.3220348636508,12.120282837339
B cells,p1b3:bcBDJX,healthy,bB cells,1439,9.93745656706046,-5.03523209494352,12.0167014088112
B cells,p3t2:bcGQBA,tumor,tB,1069,8.41908325537886,-3.22692373198271,12.4702546085793
B cells,p3t2:bcDXTQ,tumor,tB,1283,7.56040530007794,-3.30696394842863,12.3575865711647
B cells,p3t3:bcEPKD,tumor,tB,1103,9.51949229374433,-3.89931824606657,11.9624754871803
B cells,p3t3:bcAMJF,tumor,tB,1907,7.60356581017305,-4.32990649145842,12.5187375034767
B cells,p4t3:bcFWWB,tumor,tB,1526,9.1743119266055,-3.2375097553134,11.8226515736061
B cells,p3t2:bcIJLB,tumor,tB,1512,9.98677248677249,-4.44946577948332,12.3132197346169
B cells,p3t3:bcCBDF,tumor,tB,1249,6.08486789431545,-3.09570482176542,11.8948428120094
B cells,p3t3:bcBSNY,tumor,tB,1727,8.9171974522293,-3.64465907019377,12.0910565342384
B cells,p3t1:bcGJXX,tumor,tB,3314,8.8111044055522,-3.566399125278,11.5645052875954
B cells,p1t3:bcIIAD,tumor,tB,2176,6.70955882352941,-3.50892784994841,11.4555603947121
B cells,p3t2:bcAELT,tumor,tB,2617,9.17080626671762,-3.13679984015226,11.8275114979225
B cells,p3t2:bcIGMS,tumor,tB,2473,6.51031136271735,-3.20092323225737,11.8288466419655
B cells,p7t2:bcHVSM,tumor,tB,1108,8.75451263537906,-4.27484133642912,12.2344214405495
B cells,p3t3:bcEACE,tumor,tB,1964,7.38289205702648,-3.11812212866545,11.6822516407448
B cells,p1t3:bcFUMO,tumor,tB,2332,5.48885077186964,-2.96339180868864,12.0207459415871
B cells,p3t2:bcEMPS,tumor,tB,1389,8.71130309575234,-3.00894906920195,12.2819563831764
B cells,p3t3:bcCUFV,tumor,tB,2137,7.1127749181095,-3.39334419173002,11.8925330128151
B cells,p3t3:bcHEJA,tumor,tB,1548,7.29974160206718,-3.37384918135405,12.3249604191261
B cells,p4t1:bcHRYI,tumor,tB,2577,8.22662010089251,-3.30128338736296,11.671742149778
B cells,p3t3:bcGEZA,tumor,tB,1813,6.94980694980695,-4.4806247035861,11.8584715809303
B cells,p3t1:bcAUAS,tumor,tB,1152,8.85416666666667,-4.09705689352751,12.0250479664284
B cells,p3t2:bcIJOH,tumor,tB,2065,9.63680387409201,-3.90123608511686,11.6300656284767
B cells,p3t2:bcEOUE,tumor,tB,1559,8.85182809493265,-4.44254210394621,12.1688115086037
B cells,p3t1:bcBMHP,tumor,tB,1446,9.61272475795298,-3.3488469402194,11.4977890934425
B cells,p1t4:bcHBQH,tumor,tB,1508,6.03448275862069,-4.89600136679411,12.1491381611305
B cells,p1t1:bcBPFS,tumor,tB,1703,6.87022900763359,-3.7233209888339,12.1265122379738
B cells,p3t3:bcFYOW,tumor,tB,2584,9.86842105263158,-3.35641220015287,11.6938244785744
B cells,p4t1:bcAKIG,tumor,tB,1684,4.92874109263658,-4.71118834418058,12.0525767292458
B cells,p3t3:bcAJSN,tumor,tB,1263,9.50118764845606,-3.23144700926542,12.1998125996071
B cells,p3t2:bcIELB,tumor,tB,2073,7.95947901591896,-4.21502926748991,12.1280877079445
B cells,p3t3:bcCTJS,tumor,tB,1007,8.93743793445879,-3.81409933966398,12.0320593800026
B cells,p3t2:bcGURM,tumor,tB,1516,6.2664907651715,-3.00309040945768,12.4194590534645
B cells,p2t1:bcIFMA,tumor,tB,2985,3.51758793969849,-4.32303526800871,12.1587597813088
B cells,p3t1:bcHURX,tumor,tB,2032,9.84251968503937,-3.14492323797941,12.250186630674
B cells,p2b1:bcBUDU,healthy,bB cells,1480,9.52702702702702,-5.01773550909758,12.0556408848244
B cells,p3t2:bcEGTJ,tumor,tB,1740,7.93103448275862,-3.85509255331755,11.9938218082863
B cells,p3t1:bcIGAG,tumor,tB,1742,9.01262916188289,-3.40615775984526,12.1490475620705
B cells,p1t3:bcCUQQ,tumor,tB,2006,6.580259222333,-4.10886862677336,12.0272099461037
B cells,p5t2:bcHNKW,tumor,tB,1036,9.16988416988417,-4.22315266531706,11.8842932667213
B cells,p5t1:bcASWG,tumor,tB,1036,9.65250965250965,11.1869425495267,1.53390855450211
B cells,p3t2:bcEVBG,tumor,tB,1568,1.14795918367347,-2.91656258505583,12.2431723560768
B cells,p1t3:bcIJYI,tumor,tB,1294,8.11437403400309,-3.68391850394011,12.6876265491921
B cells,p6t1:bcGADI,tumor,tB,1169,9.32420872540633,-3.91699078482389,12.0071866001564
B cells,p3t3:bcBXNX,tumor,tB,1344,8.7797619047619,-3.87821629446745,11.6339613880592
B cells,p3t2:bcEOCA,tumor,tB,1521,5.91715976331361,-4.19528057974577,11.8474184956032
B cells,p3t2:bcDMFN,tumor,tB,1306,9.18836140888208,-3.76596930426359,11.5330550159889
B cells,p3t2:bcGNPD,tumor,tB,1845,7.47967479674797,-4.41705515784025,12.221097656675
B cells,p3t1:bcFXLK,tumor,tB,1710,9.94152046783626,-3.30125763815641,12.4523417438942
B cells,p3t2:bcHXOO,tumor,tB,1055,8.05687203791469,-3.5239596645236,11.6719824757057
B cells,p3t3:bcFKHS,tumor,tB,1962,9.42915392456677,-3.01406767767668,12.3591935123879
B cells,p6t1:bcFCWU,tumor,tB,1447,8.84588804422944,-3.73138811987638,11.6184927906471
B cells,p3t2:bcFTXT,tumor,tB,1374,8.95196506550218,-3.35262134474516,11.8042551960426
B cells,p3t3:bcEZTU,tumor,tB,2093,9.55566172957477,-3.29416301649809,11.6047484363991
B cells,p3t1:bcEGRO,tumor,tB,1397,8.30350751610594,-3.39752986830473,12.6238858189064
B cells,p3t2:bcFPDS,tumor,tB,1188,8.83838383838384,-3.67731001776457,12.3904768909889
B cells,p3t2:bcDCXM,tumor,tB,1233,9.7323600973236,-4.15033915442228,12.667344757505
B cells,p4t1:bcEHZR,tumor,tB,1483,6.33850303438975,-4.66920664709807,12.1124045338112
B cells,p6t1:bcDRDE,tumor,tB,1205,9.37759336099585,-3.00557401579618,12.3951317753273
B cells,p7t2:bcEHVV,tumor,tB,2020,6.63366336633663,-3.67046740454435,12.0881993259865
B cells,p4t3:bcDQGB,tumor,tB,1443,8.38530838530839,-4.41272786062956,12.120342918821
B cells,p3t2:bcCDFJ,tumor,tB,1159,6.38481449525453,-3.85975554388762,12.0388304676491
B cells,p3t1:bcEDPT,tumor,tB,1916,9.8643006263048,-3.68135502737761,12.4065491642433
B cells,p3t2:bcGYFK,tumor,tB,1671,9.45541591861161,-2.87457635802031,12.2218243565041
B cells,p3t2:bcFHGO,tumor,tB,1107,9.93676603432701,-3.92196753424406,12.6059843983131
B cells,p6t1:bcFQOW,tumor,tB,1793,8.75627440044618,9.51804968911409,0.875101574845892
B cells,p3t1:bcGNDQ,tumor,tB,1132,8.03886925795053,-4.38796046179533,12.3299204792458
B cells,p5t2:bcHYFG,tumor,tB,1129,8.50310008857396,-3.27940180701017,11.7083374943214
B cells,p3t1:bcATDN,tumor,tB,1556,7.90488431876607,-3.54665615957975,12.4285056080299
B cells,p3t2:bcGKAE,tumor,tB,1392,7.18390804597701,-3.54701903265715,11.5186974491554
B cells,p3t2:bcHBUA,tumor,tB,2107,8.25818699572852,-3.61239197653532,11.7386252369362
B cells,p1t3:bcBRCB,tumor,tB,1896,5.59071729957806,-3.60174229544401,12.5854947056252
B cells,p3t3:bcFXOR,tumor,tB,1692,8.274231678487,-3.63503697317839,12.1075055088478
B cells,p3t2:bcGVAL,tumor,tB,2027,9.47212629501727,-4.35349848669767,12.530873009153
B cells,p3t3:bcIIKG,tumor,tB,1510,8.14569536423841,-4.22029498022795,12.1254355396706
B cells,p3t2:bcHNRT,tumor,tB,1098,9.56284153005464,-3.71306994360685,12.4127079929787
B cells,p3t1:bcBXCW,tumor,tB,1625,9.96923076923077,-4.26107981604338,12.1808669056374
B cells,p3t2:bcCWQY,tumor,tB,1481,9.9932478055368,-3.54127171438932,12.2420470203835
B cells,p3t2:bcFIKY,tumor,tB,1764,5.10204081632653,-3.20796158713102,12.020356842466
B cells,p6t1:bcHADN,tumor,tB,1113,4.04312668463612,-4.52613928717375,12.3882510151344
B cells,p3t2:bcGXDL,tumor,tB,1033,8.61568247821878,-3.54799368780851,11.7344166721779
B cells,p3t1:bcIJDV,tumor,tB,1604,9.91271820448878,-3.0280051509738,12.0691897358376
B cells,p3t2:bcHSGN,tumor,tB,1297,9.02081727062452,-2.83366086882353,12.1540162052589
B cells,p1t4:bcAEIK,tumor,tB,1391,9.8490294751977,-3.83190920752287,12.0735594715553
B cells,p3t1:bcGJUO,tumor,tB,1947,9.96404725218284,-3.238039044559,11.8012673344093
B cells,p4t1:bcHUUL,tumor,tB,1067,5.71696344892221,-3.36523034971952,12.1984822239357
B cells,p6t2:bcGILS,tumor,tB,1305,8.04597701149425,-3.21372249525785,11.9048859562355
B cells,p5t2:bcGEAM,tumor,tB,1135,8.98678414096916,-4.65044691962004,12.279932686277
B cells,p3t1:bcGQHJ,tumor,tB,1091,9.16590284142988,-4.10055115622282,12.2778708424049
B cells,p1t2:bcHZWY,tumor,tB,2580,8.7984496124031,-4.4255881587863,12.4652277912575
B cells,p3t3:bcFENZ,tumor,tB,2712,9.14454277286135,-3.23772290152311,11.8650166477638
B cells,p3t3:bcFCPE,tumor,tB,2193,9.62152302781578,-3.4631915370822,11.8030240025002
B cells,p3t1:bcGSSF,tumor,tB,1452,8.19559228650138,-4.64542391699553,12.2078759159523
B cells,p4t2:bcFDLW,tumor,tB,1025,6.73170731707317,-4.11647322577238,12.3629080738503
B cells,p3t2:bcCPMI,tumor,tB,1720,8.66279069767442,-4.35872080725432,12.2314354862648
B cells,p3t3:bcIIYY,tumor,tB,1564,0.319693094629156,10.7082791050076,1.33257845897255
B cells,p3t2:bcGSWP,tumor,tB,1177,8.49617672047579,-3.58616927069426,11.6630408253151
B cells,p3t2:bcCTJY,tumor,tB,1715,9.79591836734694,-3.66996910971403,11.6627737965065
B cells,p3t2:bcEJXY,tumor,tB,1217,7.39523418241578,-3.55227759283781,11.9288393940407
B cells,p3t1:bcHQIB,tumor,tB,1744,9.05963302752294,-3.18664219778776,12.2286688770729
B cells,p3t3:bcFOQO,tumor,tB,1572,6.99745547073791,-3.93285229605436,11.7046381916481
B cells,p3t1:bcGJIR,tumor,tB,1265,9.9604743083004,-4.60099890631437,12.2773367847878
B cells,p1b3:bcHESZ,healthy,bB cells,3532,7.84258210645527,-4.91900351446867,12.0180041279274
B cells,p3t2:bcDKNE,tumor,tB,1261,7.21649484536082,-3.91913845938444,12.0921284641701
B cells,p6t2:bcGWMP,tumor,tB,1227,7.74246128769356,-3.65617707175016,12.2166163410622
B cells,p3t1:bcCWKI,tumor,tB,1908,9.06708595387841,-3.36400416296721,12.2717787708717
B cells,p3t2:bcHZEO,tumor,tB,1578,7.85804816223067,-3.15170720022917,12.3067395176369
B cells,p3t3:bcEODR,tumor,tB,1576,7.29695431472081,-4.61782458227873,12.217357346006
B cells,p6t1:bcGDZD,tumor,tB,1319,9.78013646702047,-4.14414551657438,11.9450385059792
B cells,p3t2:bcGGWX,tumor,tB,1266,5.52922590837283,-4.40357640188932,12.3418108906227
B cells,p1t4:bcFRQD,tumor,tB,1235,7.93522267206478,-3.95286086004972,12.3429743732887
B cells,p3t2:bcHGKK,tumor,tB,1183,6.33981403212172,-4.27181437414885,12.0714432682472
B cells,p3t3:bcGNPB,tumor,tB,2486,8.3668543845535,-3.0547385494113,12.0562674488503
B cells,p3t1:bcHEIL,tumor,tB,1893,8.13523507659799,-3.58674290579557,12.0930983509499
B cells,p3t3:bcHBNB,tumor,tB,2010,9.70149253731343,-3.17902353209257,11.7228667225319
B cells,p1b1:bcCFRK,healthy,bB cells,2908,9.3191196698762,-5.00994589728117,12.0406691517311
B cells,p3t2:bcGACD,tumor,tB,1213,8.82110469909316,-2.89653184813261,12.1760107960182
B cells,p3t2:bcFWWH,tumor,tB,1389,9.14326853851692,-3.66389897269011,12.6507298435646
B cells,p3t1:bcDWDH,tumor,tB,1176,7.48299319727891,-3.25052240294218,12.153184601255
B cells,p3t3:bcGVBK,tumor,tB,1492,7.23860589812333,-3.70363428992033,11.6810175861794
B cells,p1t3:bcBBLE,tumor,tB,2728,6.70821114369502,-4.18566563528776,11.9238421406227
B cells,p3t1:bcHODM,tumor,tB,1455,6.94158075601375,-2.98997595709562,11.9747902836281
B cells,p4t1:bcFSDC,tumor,tB,1211,6.9364161849711,-3.85717251700163,11.9526802982765
